HEADER,"GEMAS, agricultural soil, 0-20 cm, air dried, <2 mm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMENT DATASET,"field duplicates included, analytical duplicates and standards removed, ATTENTION: original instrument readings, including values below detection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAMPLE IDENTIFIER,ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COORDINATES,,,,,XCOO,YCOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COMMENT VARIABLES,,,,,,,,,incomplete,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,inweight 15 g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4829,SPA,3,Ap,-8.2092,43.0964,2850808.319403,2400507.896090,390,0.053197205,36666.82129,16.18552001,0.000902431,0.839106923,52.17252929,0.630813884,0.244583302,981.8928498,0.120104609,32.94986023,12.68872935,39.53114738,1.736675234,19.79719665,37634.75342,9.633939895,0.05820334,0.049818619,0.046273944,0.031366751,575.2010714,16.22040475,23.98180516,4511.803879,762.3996938,0.764258712,59.81168283,0.655279099,25.73841949,887.0258832,10.57464506,0.0005,0.0005,8.98701641,0.00025,432.7138901,0.419477266,4.238626748,1.259468745,0.587759736,7.770475591,0.0025,0.023489519,4.275485419,70.37146765,0.135368967,1.519526085,65.555218,0.047555896,7.391760384,51.48727651,2.510789249,6.1,4.58,7.3,0.042,6.56,52.44,245125,1.029,6169,15.17,80287,6.13,42875,0.116,898,1.05,6332,0.164,1172,1.04,7715,0.831,6899,0.21,916,0.005,20,0.007,70,0.025,250,21.59,99.79,18,307,1.5,50,14,64,7,23,18,7,20,1,12,28,12,32,2.5,13,2,43,2.5,6,3,113,6,26,69,238
,4830,GER,63,Ap,11.9167,51.6667,4453590.436976,3174653.211460,84,0.071317623,13669.60693,8.950703861,0.0001,9.529577181,87.70562375,0.954224777,0.157814473,4936.647622,0.33759165,43.17026714,6.622759837,16.32727918,1.289093309,19.10492216,15352.0166,4.227769242,0.064103023,0.285027726,0.057741471,0.018385267,2984.803832,23.83821334,14.93968346,2143.60532,584.7896395,0.388259888,57.4832477,3.658794738,16.66992222,676.7138047,26.19549871,0.0005,0.001643601,29.40736133,0.000511438,301.4079475,0.340230865,2.594913238,0.466079987,0.819232777,45.73242025,0.0025,0.024171698,4.770610166,165.6449151,0.183930802,0.744060332,22.83565939,0.085005005,9.608307244,53.5702076,17.98883177,2.1,6.65,20.4,0.027,2.34,73.28,342539,0.667,3999,8.98,47527,3.03,21193,0.089,689,0.65,3920,1.017,7269,0.82,6083,2.299,19085,0.18,786,0.03,120,0.011,110,0.025,250,8.64,99.71,10,436,1.5,66,6,62,5,18,10,13,24,1,20,17,32,89,2.5,8,2,118,2.5,11,1.5,55,2.5,35,64,504
,4831,FIN,51,Ap,24.05,62.5167,5042197.017359,4451791.527602,148,0.032155074,3452.577572,0.806258172,0.0001,0.843639536,17.30149081,0.129056626,0.040756866,1650.52195,0.085076855,20.66818552,0.665976258,4.587005831,0.286237924,7.830647515,2293.421021,1.486874483,0.01,0.005,0.054173222,0.0015,193.200177,10.68039765,2.622747304,502.2123838,59.86141278,0.14148435,34.11407174,0.293012157,1.317103311,622.891815,4.106329063,0.0005,0.0005,1.966140253,0.00025,221.5455055,0.079015842,0.302208921,0.226577742,0.274440595,13.56135519,0.0025,0.01,0.139133708,96.08407487,0.054602769,1.138778833,6.838521663,0.067480798,2.964944168,7.27171203,0.195936906,3.5,5.31,7.1,0.015,3.7,75.26,351795,0.26,1559,9.07,48003,0.89,6225,0.03,232,0.3,1809,1.453,10385,2.37,17582,1.926,15989,0.174,759,0.005,20,0.009,90,0.025,250,8.04,99.78,1.5,467,1.5,26,1.5,10,1.5,6,10,12,10,1,6,3,13,50,2.5,3,2,190,2.5,2.5,1.5,19,2.5,16,15,232
,4832,BEL,7,Ap,4.0686,50.3967,3899755.665625,3048688.086361,90,0.044619224,6227.255859,7.78915448,0.000413383,4.625957013,41.30018894,0.47379101,0.106546577,81403.58887,0.503282516,19.22440476,6.744383491,14.32832738,0.765141109,9.97705374,10729.21997,1.624931704,0.04328172,0.089410215,0.042125792,0.013537141,1074.746622,12.18082861,5.119926371,1087.269265,545.4917019,0.321552794,86.27842362,0.220277553,14.52587323,1399.483181,18.74801623,0.001738508,0.0005,7.788145857,0.000508576,229.0931702,0.396975679,1.545016833,0.404788415,0.972952655,167.1617508,0.0025,0.048671873,1.328611126,42.42881716,0.085509281,0.79303701,21.69052984,0.05650361,9.136354284,40.86989075,2.745728684,1.3,7.27,13.5,0.016,3.69,66.22,309538,0.405,2428,4.1,21699,1.95,13639,0.082,635,0.34,2050,11.56,82619,0.37,2745,0.832,6907,0.332,1449,0.09,360,0.003,30,0.025,250,13.35,99.68,8,188,1.5,48,7,56,1.5,12,4,10,10,1,8,20,23,33,2.5,5,2,198,2.5,2.5,3,43,2.5,28,55,401
,4833,NOR,94,Ap,6.2736,59.1286,4107295.966321,4008684.575436,79,0.076166114,6834.839478,1.51766587,0.001115784,1.858587649,19.46489943,0.329792368,0.07374366,2451.649822,0.216236189,29.32280455,2.056564281,11.34736319,1.420542113,20.72981163,14203.04321,5.300745668,0.01,0.005,0.074028324,0.013767747,423.6745252,13.21831544,5.407288087,1620.376509,96.05646733,1.855649263,41.1880015,2.096820117,3.766689482,1853.257724,22.00034793,0.001192175,0.0005,11.61890227,0.00025,666.1567688,0.124226574,0.672015322,0.777358542,1.608500558,24.43491475,0.00510793,0.01,1.496080531,463.0308224,0.213295428,4.875808149,32.4385359,0.100225475,4.413533783,44.22990475,0.399424049,5.5,4.95,13,0.058,6.57,60.78,284109,0.631,3783,11.1,58747,3.52,24620,0.048,372,0.69,4161,1.654,11821,2.65,19659,2.714,22530,0.534,2330,0.005,20,0.001,10,0.025,250,15.36,99.69,3,605,1.5,74,5,24,4,18,19,12,32,1,10,8,36,105,2.5,6,5,271,2.5,11,6,62,2.5,21,63,292
,4834,UKR,236,ApD,29.8096,47.0356,5807361.121531,2858449.928850,153,0.040928669,20455.50537,7.473124595,0.001597416,8.314765392,170.6355138,0.912007925,0.214187026,11771.38794,0.19036434,41.50835553,11.95121542,33.43290587,1.429609275,21.8136091,21882.3291,5.327807445,0.035770946,0.21842461,0.019583607,0.017392238,3083.877419,19.08025659,20.23369885,5768.929443,677.5770308,0.418958698,39.01308956,0.405185844,35.07659967,529.2357162,15.51734323,0.002397448,0.001002662,23.98425849,0.000536609,257.2753525,0.259407099,3.900724784,0.483262721,0.665083637,57.56058693,0.0025,0.033714348,4.85417199,34.65110287,0.138805395,0.439477015,41.75615073,0.039872696,10.19496918,45.51078235,6.746106704,2.8,7.28,41.5,0.023,3.13,62.29,291168,0.746,4472,11.29,59752,4.43,30985,0.098,759,1.5,9046,1.871,13372,0.53,3932,1.827,15167,0.15,655,0.07,280,0.01,100,0.025,250,14.87,99.73,11,426,1.5,75,14,88,6,18,14,13,26,1,15,39,19,90,2.5,10,2,102,2.5,9,3,92,2.5,34,67,331
,4835,FRA,194,Ap,5.4109,43.7072,3950473.769011,2300015.987254,163,0.024779149,7285.267944,7.456490654,0.001427955,5.558788949,33.25113923,0.50166459,0.112480407,158098.7207,0.341903085,14.08811257,5.37278857,23.63517638,0.67229672,13.53267521,11185.75928,1.787694351,0.043327352,0.071578464,0.021491293,0.01019758,1722.143618,7.417233563,7.767313164,4781.922697,317.6423892,0.374204955,79.21989884,0.185837832,18.2192192,1079.079773,12.00312057,0.00146041,0.0005,8.342935049,0.00025,267.0918083,0.210865513,1.998235145,0.260033317,0.364719658,404.7544861,0.0025,0.053978077,2.025574677,28.12510095,0.09976867,1.066262622,14.59386288,0.061167219,7.155597744,34.28791549,2.150385794,1.4,7.35,16.1,0.024,5.68,44.52,208104,0.343,2056,5.55,29373,2.21,15457,0.05,387,1.13,6814,22.2,158664,0.45,3338,1.047,8692,0.255,1113,0.11,441,0.001,10,0.025,250,21.75,99.63,8,161,1.5,41,5,59,1.5,14,4,2.5,20,1,8,21,11,40,2.5,6,2,446,2.5,2.5,4,45,2.5,22,48,151
,4836,SPA,191,Ap,-1.5439,37.6747,3299240.385886,1699145.073919,321,0.02983383,12819.59839,6.035513525,0.000836345,8.323507887,153.8280886,0.469843799,0.137916607,160097.0703,0.179248678,18.54312958,7.468737402,19.5844877,0.982793516,14.92527423,15137.54272,3.084937162,0.01,0.082021553,0.016101931,0.015470724,2775.20549,9.798301796,11.73420588,7219.414673,372.7176416,0.435635577,227.5524178,0.290584687,20.26728761,522.6324197,12.51437274,0.001976811,0.001222137,12.92988864,0.000598079,318.2986069,0.259320059,2.324666643,0.280863339,0.397861101,265.3668404,0.0025,0.01,2.554503334,55.96394502,0.099221842,0.570680893,23.10998707,0.037672004,7.050172641,31.23798532,2.64459956,2.9,7.6,19.8,0.022,5.6,39.02,182395,0.522,3129,7.38,39059,3.16,22102,0.057,441,1.65,9950,22.36,159807,0.33,2448,1.353,11232,0.138,602,0.12,481,0.001,10,0.025,250,23.56,99.66,8,338,4,62,9,49,1.5,20,9,6,10,1,11,24,15,49,2.5,7,2,308,2.5,8,3,63,2.5,27,48,255
,4837,DEN,8,Ap,9.0167,56.2833,4260051.429220,3687053.728993,43,0.012484422,1330.275356,2.834349468,0.0001,1.358401508,7.314796296,0.025,0.038404363,803.5898448,0.135417754,3.565424382,0.529777253,2.976496735,0.143568453,9.449500344,2848.070068,0.564671626,0.01,0.005,0.020764724,0.005223072,213.4284775,1.918859721,0.54967272,191.0778241,28.44291216,0.162228518,15.26712027,0.087463029,1.923734161,663.3315881,5.168246316,0.001210993,0.0005,1.24322978,0.000648415,166.4148712,0.077860875,0.151555504,0.350487125,0.105515919,4.396667687,0.0025,0.01,0.052796669,26.28405957,0.023309042,0.355153918,9.169684718,0.031573922,0.807320515,18.06348246,0.025,2.3,5.01,4.4,0.019,2.26,92.41,431960,0.178,1067,1.6,8468,0.59,4127,0.011,85,0.06,362,0.185,1322,0.22,1632,0.56,4649,0.149,650,0.005,20,0.015,150,0.025,250,3.91,99.87,1.5,126,1.5,10,1.5,11,1.5,7,1,2.5,10,1,5,1.5,12,15,2.5,1,2,26,2.5,2.5,1.5,16,2.5,9,22,164
,4839,DEN,4,Ap,9.1167,54.9,4264311.744243,3533058.060595,15,0.016803838,1566.977196,2.2932279,0.0001,1.682653014,11.09726919,0.025,0.044126557,1422.220223,0.140981728,3.80751508,0.957995141,3.403111822,0.177222711,6.808044596,2907.952271,0.960687687,0.01,0.005,0.020680249,0.005934273,200.2233835,2.176232922,0.805564599,257.9603991,247.1982163,0.188211722,10.22917791,0.085697998,1.435639033,604.6647104,9.569576511,0.0005,0.0005,2.090036426,0.00025,142.9708862,0.101264494,0.149164757,0.292875711,0.229446534,6.613911934,0.0025,0.01,0.034261892,35.88606241,0.027988473,0.339682477,9.641232538,0.051554005,0.836695874,14.81347269,0.025,1.5,5.62,5.8,0.016,2.01,91.16,426117,0.13,779,2.51,13284,0.62,4336,0.033,256,0.07,422,0.293,2094,0.43,3190,0.896,7438,0.14,611,0.005,20,0.009,90,0.025,250,3.58,99.86,1.5,203,1.5,10,1.5,11,1.5,2.5,3,8,10,1,5,1.5,16,26,2.5,1,2,42,2.5,2.5,1.5,16,2.5,7,18,127
,4841,NEL,13,Ap,5.6949,51.8004,4024218.588022,3196558.253379,7,0.071550986,11703.01514,8.67790104,0.000734883,6.653741507,107.3577669,0.958813398,0.182151022,16070.46997,0.351535223,25.88280199,9.654584593,24.5227526,1.454294023,23.76215548,18943.30933,3.396125052,0.028206535,0.121114352,0.093964102,0.026750931,2454.261511,12.03209066,20.93257464,6282.575073,854.6411741,0.3555198,58.26667932,0.719852652,29.71906787,1167.411668,23.58439504,0.001864884,0.0005,19.05374385,0.000603327,242.563591,0.357300752,2.652466308,0.446848956,0.940997012,39.21159208,0.0025,0.01,3.175566556,58.61156421,0.124801872,0.512947093,22.41220793,0.104844121,9.030493482,70.58267826,4.689053197,1.3,7.03,19.4,0.021,1.96,69.65,325571,0.555,3327,9.73,51496,3.53,24690,0.128,991,1.45,8744,2.421,17303,0.97,7196,2.153,17873,0.297,1296,0.08,320,0.001,10,0.025,250,8.74,99.72,11,387,4,52,11,76,7,21,11,10,10,1,15,33,32,95,2.5,7,2,107,2.5,7,4,67,2.5,29,88,259
,4842,POL,28,Ap,17.9539,53.4928,4847737.546204,3405040.120449,96,0.020713665,4417.816743,2.559234683,0.0001,6.513316794,27.1153561,0.332535213,0.064842776,3875.807543,0.114837846,19.25913225,3.230227271,9.407531271,0.523780242,5.797357095,6681.746826,1.525460504,0.01,0.050942261,0.016748791,0.00666536,1274.472103,8.952177805,5.116902441,1346.41678,223.0337027,0.145626947,31.15437566,0.307857959,7.154001371,397.4025636,8.289837503,0.004828633,0.0005,9.777915967,0.000706479,118.982954,0.107113818,1.164184426,0.230671768,0.333513177,7.342063868,0.0025,0.01,1.965230257,89.62736644,0.074888794,0.373026755,10.66400656,0.04658451,4.164686575,25.27794384,1.963785388,0.9,7.21,9.8,0.005,1.01,86.76,405550,0.276,1655,4.6,24346,1.42,9932,0.033,256,0.37,2231,0.666,4760,0.54,4006,1.486,12336,0.101,441,0.02,80,0.01,100,0.025,250,3.54,99.84,3,270,1.5,28,4,23,1.5,2.5,3,2.5,10,1,7,7,13,51,2.5,3,2,53,2.5,2.5,1.5,24,2.5,14,32,223
,4843,POL,123,Ap,18.7585,49.7669,4950352.347878,2999181.581622,335,0.045906327,11609.35791,7.607433641,0.00107965,3.157476047,90.52683361,0.655870359,0.170507777,2554.643332,0.527361027,40.06371723,9.445063361,21.6669308,1.038306838,11.7442715,17903.16406,3.369535942,0.052250095,0.071954284,0.048104448,0.023926909,1518.858279,17.30475862,11.58645432,1991.138766,587.0913235,0.363983436,31.43387174,0.442495391,15.79547374,924.1125137,23.22859822,0.004334352,0.001120727,13.00892498,0.000654183,141.7174625,0.330501072,2.660703076,0.43791207,0.721249865,18.53542112,0.0025,0.01,4.390286212,87.06171184,0.14843702,1.012350168,25.64876999,0.056752675,7.38557583,60.00290256,2.849023539,1.2,5.71,14.5,0.014,1.23,74.96,350392,0.785,4706,9.49,50226,3.47,24270,0.091,705,0.65,3920,0.653,4667,0.81,6009,2.155,17890,0.227,991,0.005,20,0.011,110,0.025,250,6.4,99.71,10,449,1.5,68,11,79,5,11,10,10,35,1,18,20,30,79,2.5,10,2,88,2.5,9,1.5,72,2.5,35,79,505
,4844,NEL,4,Ap,4.6965,52.7808,3963488.653148,3309926.041079,0,0.022701858,1448.12259,2.432894103,0.00070621,3.54695709,7.493520841,0.191368805,0.051085782,1039.529947,0.142035346,4.225956335,0.860657235,5.229868346,0.357629185,5.134938661,2499.378357,0.439615544,0.01,0.01613024,0.079567235,0.009345471,398.8814777,2.202344346,2.45322748,427.8179575,83.87532445,0.162729462,25.4030057,0.161426124,2.431705586,450.6040279,12.87277199,0.0005,0.0005,3.929329972,0.00025,165.8041191,0.106736231,0.371706051,0.217499784,0.476003779,8.304871135,0.0025,0.01,0.45986595,22.96392404,0.032704652,0.261045177,10.15100905,0.08303209,1.316620206,23.95149546,0.552201501,1.2,6.59,6.6,0.012,1,92.45,432147,0.15,899,2.18,11538,0.69,4826,0.024,186,0.14,844,0.265,1894,0.27,2003,0.665,5520,0.118,515,0.005,20,0.014,140,0.025,250,2.92,99.85,1.5,133,1.5,10,1.5,26,1.5,6,1,2.5,10,1,3,3,19,25,2.5,1,2,35,2.5,2.5,1.5,20,2.5,10,34,272
,4845,SLO,9,Ap,15.5558,46.0036,4751428.859047,2559488.134549,400,0.030898919,18192.18628,15.98249392,0.001213684,1.67301169,92.58868222,1.12057277,0.294107985,2710.173545,0.513666412,56.45863572,25.32028658,47.67473306,2.160346266,20.97200062,28966.53809,5.697578896,0.048504689,0.08046929,0.077265858,0.022847095,1236.224311,23.29024355,17.71560036,2688.686253,1619.590302,1.091314612,34.95259935,0.73522436,23.41213571,701.0220374,33.5851832,0.004771038,0.001911491,23.19698925,0.00025,184.2701721,0.574281475,4.174051534,0.499137279,0.771470134,8.970967526,0.0025,0.047338801,6.832055876,112.0200743,0.284171017,1.791468933,57.24962534,0.108822216,8.357323169,53.80137363,3.251295927,1.5,6.07,15.3,0.027,3.45,66.18,309351,1.236,7410,13.11,69385,5.41,37839,0.24,1859,0.94,5669,0.544,3888,0.5,3709,1.687,14005,0.184,803,0.005,20,0.007,70,0.025,250,9.64,99.66,18,407,1.5,97,27,114,8,20,17,17,26,1,24,37,38,101,2.5,13,2,74,2.5,16,6,129,2.5,42,87,453
,4846,POL,40,ApD,17.9,52.9976,4850118.772830,3349637.080367,71,0.019000518,2481.26726,2.293307423,0.001028865,1.350512422,22.51370696,0.226771013,0.044391106,2588.299045,0.175368221,6.142719867,0.654517345,3.40241092,0.173316375,2.677058625,3285.509949,0.73306122,0.01,0.016131837,0.039709046,0.006898626,135.8083981,3.328840037,1.428135311,197.171495,74.31473463,0.142544633,9.915344978,0.110845569,1.178482707,801.3631851,8.602576535,0.002063402,0.0005,1.774512009,0.000778201,320.2440262,0.139190846,0.291737837,0.333216727,0.203530184,11.16605331,0.0025,0.01,0.261267671,22.79537432,0.031481624,0.448402327,6.066697217,0.041264033,1.619302685,16.83405955,0.257689493,3.2,5.34,11.9,0.019,1.9,87.11,407186,0.128,767,2.51,13284,0.67,4686,0.016,124,0.07,422,0.466,3331,0.31,2300,0.895,7430,0.185,807,0.005,20,0.011,110,0.025,250,7.5,99.87,3,193,1.5,10,1.5,8,1.5,2.5,1,2.5,10,1,3,1.5,12,24,2.5,1,2,41,2.5,2.5,1.5,14,2.5,9,20,161
,4847,FRA,27,Ap,3.5475,49.0353,3849754.961777,2900901.382288,225,0.021973633,11593.02246,8.76374521,0.000268508,1.61085429,76.28991832,0.758872178,0.14339279,2844.654645,0.180574641,41.06552543,9.974641237,24.95037043,1.130967309,9.476370805,19425.9021,3.155047874,0.028541952,0.110023663,0.02811417,0.021866366,1504.378469,19.13108374,10.77095971,1716.747417,595.2770985,0.326654714,27.7731381,0.331232629,14.85056127,340.6358767,16.13144767,0.002909181,0.0005,13.28555569,0.00025,139.531641,0.216135578,3.069302519,0.415669678,0.826257627,12.80506865,0.0025,0.02240504,5.066652788,56.27405402,0.101290954,0.667977245,31.48315579,0.056334962,7.564650671,42.34756223,2.990935506,1.1,6.4,17.3,0.005,1.29,76.17,356048,0.891,5342,8.63,45674,3.62,25319,0.082,635,0.58,3498,0.566,4045,0.7,5193,1.594,13233,0.104,454,0.005,20,0.008,80,0.025,250,6.77,99.72,11,320,1.5,73,10,94,8,9,10,18,28,1,17,22,20,73,2.5,8,2,71,2.5,16,5,76,6,40,60,664
,4848,POL,40,Ap,17.9,52.9976,4850230.228275,3349830.557762,71,0.014764935,2641.841851,2.389205768,0.000517559,0.668445879,21.95269125,0.132375672,0.043834555,2225.448339,0.132422299,6.035838994,0.604069214,3.401084592,0.183025125,2.633522217,3310.545959,0.75160281,0.01,0.01263417,0.033225828,0.0015,128.8298493,3.291366979,1.24771872,180.2285209,65.55947198,0.163068652,9.059485935,0.110573457,1.123715331,795.920674,8.400420489,0.001763408,0.0005,1.660921672,0.000780027,307.3685837,0.133220945,0.321349807,0.272677015,0.202208259,10.42803155,0.0025,0.01,0.174581275,23.39795684,0.038592255,0.417737201,6.270513528,0.038825396,1.61421911,15.77061461,0.22755862,2.8,5.19,11.5,0.031,3.61,87.28,407981,0.126,755,2.55,13496,0.63,4406,0.015,116,0.08,482,0.444,3173,0.32,2374,0.903,7496,0.181,790,0.005,20,0.012,120,0.025,250,7.34,99.87,3,198,1.5,25,1.5,10,1.5,2.5,2,7,10,1,4,3,11,25,2.5,1,2,40,2.5,2.5,1.5,9,2.5,9,22,153
,4849,GER,5,Ap,12.1667,54.1667,4462519.283388,3453223.353910,10,0.032963432,3740.386023,2.703256064,0.00027046,2.254208868,32.29257492,0.196362866,0.06011274,1634.755441,0.132317379,16.77147225,1.677002499,8.487351696,0.395313141,5.236275464,4778.771973,1.220296588,0.01,0.005,0.034977471,0.005217395,597.3974242,8.690093426,3.563919592,694.2164954,144.2348773,0.225069134,19.35497644,0.18558152,3.273534313,567.1924908,10.02247519,0.0005,0.0005,6.30405551,0.00025,156.2606049,0.161424629,0.624441104,0.198818283,0.348581639,17.81846514,0.0025,0.01,0.699867269,42.68180506,0.07701864,0.457696141,15.0659134,0.173295374,2.705510264,18.52751847,0.303241331,1.2,6.22,8,0.013,1.2,87.33,408214,0.302,1811,4.49,23763,1.04,7274,0.028,217,0.23,1387,0.465,3323,0.64,4748,1.421,11796,0.139,607,0.005,20,0.001,10,0.025,250,3.72,99.8,1.5,316,1.5,28,4,27,1.5,6,4,9,21,1,7,6,17,44,2.5,1,2,70,2.5,2.5,1.5,25,2.5,15,27,302
,4850,FRA,126,Ap,6.541,46.0147,4052901.583114,2550868.058191,1008,0.074872127,17972.33398,7.342206401,0.003048492,4.627150393,118.0450624,1.255738458,0.483858826,10766.92017,0.384180968,19.16216611,13.82505216,28.58507841,1.294789285,28.23030281,29021.89209,4.670526391,0.040151308,0.033217738,0.070505745,0.038711663,1829.115338,8.796726803,26.80791863,4480.387528,1081.639252,1.055585079,36.4093917,0.331248352,36.37777476,1227.663442,26.72621007,0.001452502,0.0005,18.56590268,0.00025,490.5202103,0.288918204,4.005724282,0.535012593,1.576965861,35.34139447,0.0025,0.0500951,4.05576796,23.91460685,0.142658559,0.390585513,30.55365472,0.083398015,9.565185366,106.3517445,0.890236762,3.5,6.85,18.8,0.041,4.21,59.93,280136,0.688,4125,12.86,68062,5,34972,0.144,1115,1.39,8382,1.714,12250,1.12,8309,1.837,15250,0.325,1418,0.12,481,0.01,100,0.025,250,14.58,99.76,11,321,1.5,65,12,83,7,22,15,2.5,30,1,16,43,32,109,2.5,12,2,104,2.5,11,4,100,2.5,30,129,185
,4851,SPA,180,Ap,-1.0614,38.1817,3348845.617828,1748300.673037,169,0.02318267,4089.590883,2.362473483,0.000440116,16.44898662,68.02967154,0.284958152,0.065431724,179615.4297,0.152333707,5.40229884,4.069571131,9.250044451,0.733819152,9.064538293,6588.671875,1.299688269,0.01,0.046524862,0.010300074,0.007037361,1469.492431,3.26719958,8.766178676,14809.19312,172.2677476,2.549742208,145.1000624,0.102314394,14.02774704,221.535245,6.963799318,0.004728769,0.0005,8.182541888,0.00025,66544.07715,0.116246592,1.290809142,0.434981714,0.197050186,1355.719147,0.0025,0.080912977,1.003785016,18.73818311,0.067055448,1.008776166,11.44192271,0.005,3.260106872,17.73075289,1.611161873,0.7,7.48,20.5,9.104,3.93,14.2,66376,0.177,1061,3.67,19424,1.51,10561,0.025,194,3.1,18694,29.22,208836,0.09,668,0.699,5803,0.063,275,20.76,83135,0.001,10,0.025,250,26.08,99.6,1.5,144,1.5,28,6,27,1.5,15,4,2.5,10,1,6,16,6,33,2.5,3,2,2054,2.5,2.5,5,42,2.5,9,30,44
,4852,SWE,35,Ap,12.3918,61.7713,4447720.031449,4298829.486079,714.6,0.014653791,1009.102591,0.52294484,0.0001,0.586075127,14.58769337,0.025,0.27909217,421.6715447,0.055608784,6.06691201,0.159649208,1.467805491,0.257315581,1.063600055,1545.709985,0.574071759,0.01,0.005,0.022358096,0.0015,135.3112634,3.353680907,0.228821067,69.62796554,31.63093212,0.045912217,7.04235514,0.139664482,0.349291657,258.0133237,2.826694522,0.0005,0.0005,2.169716892,0.000850859,206.9722748,0.031770199,0.106803085,0.025,0.191280079,0.812448097,0.0025,0.01,0.226949481,34.91962864,0.019257132,0.469784919,2.847744825,0.011583601,1.351441118,8.523531217,0.245361939,2.1,3.99,2.3,0.005,1.25,91.11,425884,0.229,1373,3.02,15983,0.58,4057,0.008,62,0.09,543,0.05,357,0.31,2300,1.558,12934,0.045,196,0.005,20,0.017,170,0.025,250,2.87,99.86,1.5,274,1.5,10,1.5,10,1.5,2.5,3,2.5,10,1,6,1.5,6,46,2.5,1,2,24,2.5,2.5,1.5,12,2.5,9,10,124
,4853,FRA,163,Ap,-1.0241,44.5755,3447294.924981,2449527.986098,20.1,0.001,351.5961464,0.298527042,0.000224394,0.25,2.649426,0.025,0.055362698,50,0.02004376,1.988863082,0.025,0.396689019,0.132489782,0.299166558,404.502553,0.190558718,0.01,0.005,0.004522852,0.0015,40.37250771,1.088908253,0.165598404,25,1.622694439,0.026451748,10.49166211,0.037493397,0.05,24.07653052,2.21554792,0.0005,0.0005,0.614827354,0.00025,25.64016819,0.022050748,0.055534551,0.063750225,0.108464773,0.783978768,0.0025,0.01,0.209543027,10.03399218,0.002723348,0.07067556,1.671381965,0.005,0.300004929,2.758943739,0.084129417,1.1,3.32,2.2,0.005,1.38,95.32,445563,0.073,438,1.11,5875,0.13,909,0.005,39,0.02,121,0.028,200,0.12,890,0.38,3155,0.014,61,0.005,20,0.009,90,0.025,250,2.73,99.9,1.5,74,1.5,10,1.5,14,1.5,2.5,1,5,10,1,2,1.5,6,14,2.5,1,2,14,2.5,2.5,1.5,10,2.5,6,10,67
,4855,GER,33,Ap,13.5833,52.8333,4562397.353993,3308679.902479,53,0.016904269,3328.818211,1.741231447,0.0001,0.984464727,20.45968588,0.145308662,0.077468477,635.0468868,0.058069499,11.05311193,1.335942363,4.542617264,0.316963341,2.705393713,3784.703369,1.057272371,0.01,0.005,0.02241623,0.0015,297.3605667,5.588440729,2.380436692,509.7831998,249.095414,0.172329339,11.50014014,0.449303731,3.002274212,582.4670819,11.95579208,0.0005,0.0005,4.778460323,0.001239022,78.38253021,0.141380793,0.326882733,0.190854948,0.343380971,9.235031349,0.0025,0.01,0.535979658,56.78680291,0.050675515,0.280011856,7.008948733,0.088325494,1.413367319,18.02731044,0.102642652,0.8,4.96,3.5,0.005,0.82,90.97,425229,0.2,1199,3.36,17783,0.85,5945,0.039,302,0.16,965,0.272,1944,0.52,3858,0.997,8277,0.13,567,0.005,20,0.015,150,0.025,250,2.34,99.86,1.5,213,1.5,10,1.5,15,1.5,2.5,1,8,10,1,6,3,17,34,2.5,1,2,47,2.5,2.5,1.5,15,2.5,10,27,212
